@ident;@phi;@lambda;@alt;@theta;@length;@width;@number;@designator;Vasi.PRIMARY.@biasZ;Vasi.PRIMARY.@pitch;Vasi.SECONDARY.@biasZ;Vasi.SECONDARY.@pitch;OffsetThreshold.PRIMARY.@length;OffsetThreshold.SECONDARY.@length;RunwayDeformation.0;RunwayDeformation.
LROD;0.8207465359133344;0.3822699504149732;139.2936;0.1939691386424445;1799.727;28.353;1;;595.064;0.0471238898038469;595.064;0.0523598775598298;;;141.783;136.804
LROP;0.7778290720686986;0.4555066177170838;94.107;4.6064899062894575;3499.594;44.98;26;L;1281.339;0.0471238898038469;1288.708;0.0471238898038469;;;92.3544;95.7072
LROP;0.7780376490767683;0.4556346991207597;94.107;4.606896917071023;3497.675;44.215;26;R;1343.154;0.0523598775598298;1341.07;0.0523598775598298;;;92.6592;95.7072
LRSB;0.7991143662752108;0.4203726387715505;451.7136;1.5943202235191265;2630.17;42.054;9;;;;;;;;463.2960000000001;440.1312
LRSM;0.8325819410883232;0.399429113437274;124.815;0.2274512383067309;2497.441;44.113;1;;;;;;;;125.8824;123.7488
LRSV;0.8323030971990703;0.4599658026828935;411.937;2.8480846475391863;1789.438;28.889;16;;;;;;;;418.1856;403.116
LRTC;0.7864958610523902;0.5011621843689775;51.5112;2.924477359833128;1989.023;30.189;16;;;;;;;;60.96;41.427
LRTM;0.8110145728694389;0.4260789711527226;293.5224;1.294263131249799;1999.451;45.079;7;;;;;;;;293.5224;293.5224
LRTR;0.7995321347169433;0.372416202366815;104.698;1.9153674307711013;3501.601;44.559;11;;1446.0;0.0523598775598298;1446.0;0.0523598775598298;;;104.5464;104.8512
LSGC;0.8217721175586408;0.1185653049227647;1023.2136;0.9457122053401488;1177.681;25.0;6;;417.745;0.0750491578357561;392.02;0.0668461103513828;72.902;83.619;1026.828;1019.506
LSGG;0.8070066454660323;0.1066216750188291;423.0624;3.9348626009795855;3901.87;54.465;22;;1531.0;0.0523598775598298;1208.779;0.0523598775598298;;328.0;416.052;431.368
LSGS;0.8066798471221409;0.1278802153795077;481.126;4.413096080528348;2000.0976;40.484;25;;816.848;0.1047197551196597;974.941;0.0698131700797731;61.797;63.204;482.262;479.986
LSGS;0.8066811344900507;0.1278478127193307;481.126;4.412058656820962;660.76;27.832;25;R;;;;;101.393;;481.126;481.126
LSMA;0.8192947828248482;0.1445763784836226;441.96;3.346432348585481;1654.871;39.961;19;;872.964;0.0523598775598298;713.353;0.0523598775598298;;157.897;441.96;441.96
LSMD;0.8272549414145476;0.1509589223155255;445.008;1.881595135212086;2681.042;36.742;11;;;;;;100.763;274.156;441.96;448.056
LSME;0.8219176603525109;0.1449522274954331;425.196;0.6559282432211073;2502.58;40.717;4;;1072.703;0.0523598775598298;787.801;0.0523598775598298;110.463;176.393;426.873;423.421
LSMP;0.8175697800458441;0.1206891186757514;445.008;3.986631510054691;2920.464;36.401;23;;1046.0;0.0645771823237902;1087.286;0.0820304748437334;452.297;149.742;443.36;446.656
LSZA;0.8029314296826516;0.1555217755081044;276.606;0.3277494810191434;1415.259;29.593;1;;522.328;0.1160643952576229;332.352;0.0727802298081635;109.177;281.722;273.829;280.118
LSZB;0.8187922587612753;0.1308665890387196;509.473;2.446752120162547;1726.0;30.016;14;;477.195;0.0698131700797731;627.654;0.0593411945678072;197.357;;508.127;510.54
LSZB;0.8187680913546057;0.1308512498550191;509.473;2.448065480424673;671.023;29.649;14;R;;;;;10.626;10.765;509.473;509.473
LSZB;0.8187497873235979;0.1308247690872269;509.473;2.795417592031005;539.54;35.424;16;;;;;;;;509.473;509.473
LSZG;0.8234746557676196;0.1294541513859743;428.5488;1.1459716676864136;1002.986;22.813;6;;328.162;0.0610865238198015;421.101;0.0610865238198015;133.617;;428.948;428.244
LSZG;0.8234562873682163;0.1294393661605865;428.5488;1.1451546790635552;697.482;26.766;6;C;;;;;81.435;59.162;428.5488;428.5488
LSZG;0.8234499090453907;0.1294436885958714;428.5488;1.1449715242118508;698.321;28.024;6;R;;;;;81.332;60.716;428.5488;428.5488
LSZG;0.8234726486440148;0.1294101312056905;428.5488;1.143415632996868;392.411;16.776;7;L;;;;;;;428.5488;428.5488
LSZH;0.8283444993932965;0.1491612729752625;426.161;5.847485152436077;3704.0;52.405;34;;1075.264;0.0575958653158128;1378.626;0.0523598775598298;454.073;;422.974;423.672
LSZH;0.8285464698633201;0.1492178781521429;426.161;5.53839135616516;3295.333;60.724;32;;;;1111.272;0.0523598775598298;;154.223;427.3296;427.3296
LSZH;0.8282943798199008;0.1492948159397678;426.161;4.817313288092683;2490.337;57.203;28;;865.647;0.0575958653158128;;;;;431.5968;423.9768
LSZR;0.828771624659064;0.1668546312622737;398.0688;1.7233461319337602;1617.755;28.451;10;;543.943;0.0698131700797731;557.494;0.0698131700797731;163.293;129.893;398.0688;398.0688
LSZR;0.8287844047114045;0.1669009687047951;398.0688;1.7235672651499878;808.075;17.933;10;L;;;;;;;398.0688;398.0688
LSZS;0.8121758782024674;0.1725078460632663;1703.069;0.5094489375667753;1852.0;41.112;3;;729.881;0.0523598775598298;702.691;0.0523598775598298;;110.232;1707.4896;1698.089
LTAC;0.7003602685877954;0.5758918317416056;948.918;3.77137970434038;3749.225;56.214;21;C;;;;;;;952.8048;944.5752
LTAC;0.7004026581020601;0.5758789502602784;948.918;3.771362076514935;3388.454;40.889;21;L;;;1389.427;0.0523598775598298;;;952.1952;946.0992
LTAC;0.7001406436223911;0.5759719294322817;948.918;3.771553364600954;3745.641;40.477;21;R;1568.02;0.0523598775598298;1568.02;0.0523598775598298;;;948.918;948.918
LTAD;0.6972917452514816;0.5704784574833153;806.958;1.9841209241955264;2455.273;41.746;11;;;;922.837;0.0523598775598298;;;805.2816;808.6344
LTAD;0.6972291557643783;0.5705450339098239;806.958;1.985391436624516;1476.395;44.653;11;R;433.397;0.0523598775598298;433.397;0.0523598775598298;;;806.958;806.958
LTAE;0.6995090258158314;0.568377566681352;837.5904;0.5707656005017449;3347.053;38.975;3;;;;1368.727;0.0523598775598298;;;831.7992;843.3816
LTAE;0.6995269845981725;0.5683406075189974;837.5904;0.5703587642531049;3340.383;19.893;3;L;1365.391;0.0523598775598298;1365.391;0.0523598775598298;;;837.5904;837.5904
LTAF;0.6454600661625716;0.6157591660065778;17.526;4.074997355550239;2751.545;42.278;23;;1070.973;0.0523598775598298;1070.973;0.0523598775598298;;;19.2024;15.8496
LTAG;0.6458077900866688;0.6182999153132704;61.112;0.920952388612704;3046.398;43.094;5;;1218.399;0.0523598775598298;;;;;51.5112;70.7136
LTAH;0.6758941867115663;0.5341244516730517;1002.258;2.3339961710350043;3657.446;42.3672;13;L;1523.923;0.0488692190558412;1523.923;0.0575958653158128;;;1008.888;995.172
LTAH;0.6759130056897381;0.5340555267753864;1002.258;2.334089371617061;2998.953;43.722;13;R;1194.677;0.0488692190558412;1194.677;0.0488692190558412;;;1008.888;996.0864
LTAI;0.6440310409693648;0.5374342589645725;52.171;3.250627037153308;3396.746;40.469;18;C;;;1393.573;0.0523598775598298;;;52.4256;53.0352
LTAI;0.64406782458155;0.5373971593620823;52.171;3.250884473217977;2983.033;41.165;18;R;1186.717;0.0523598775598298;1186.717;0.0523598775598298;;;51.816;53.6448
LTAI;0.6439583514958422;0.5377246423516349;52.171;3.251479979558757;3403.848;39.675;18;L;1397.124;0.0523598775598298;1397.124;0.0523598775598298;;;53.6448;48.4632
LTAJ;0.6448667768096887;0.6541198350900402;688.5432000000001;1.8348304341682995;2995.678;48.593;10;;1062.728;0.0523598775598298;1193.039;0.0523598775598298;130.311;;702.838;675.4368000000001
LTAL;0.7210734974569187;0.5898497554994417;1065.123;0.113933557680448;2380.232;31.29;36;;;;;;;;1074.1152;1056.132
LTAN;0.6628679779233987;0.5682739608724209;1028.166;0.290501152815271;3347.38;42.305;1;L;1368.89;0.0523598775598298;;;;;1026.2616;1033.8816000000002
LTAN;0.6628584279941773;0.5683144622470847;1028.166;0.2905000008979647;3349.207;43.498;1;R;;;;;;;1021.6896;1030.8336000000002
LTAS;0.7244179856597054;0.5600527981918058;12.4968;0.0957580426800417;1852.0;27.825;36;;628.8024;0.0610865238198015;628.8024;0.0523598775598298;;;13.4112;11.5824
LTAT;0.6708407000535629;0.6647781334661871;852.2208;0.5479490857233481;3349.538;43.671;3;L;1369.969;0.0488692190558412;1369.969;0.0488692190558412;;;864.7176000000001;841.8576
LTAT;0.670823314735109;0.6648143436144851;852.2208;0.547821222902347;3350.8;42.158;3;R;1370.6;0.0488692190558412;1370.6;0.0523598775598298;;;861.9744000000001;840.3336
LTAU;0.6766713122019624;0.6195134507228436;1053.3888;1.3315137807415764;2997.906;44.298;7;;;;1194.153;0.0523598775598298;;;1051.2552;1055.5224
LTAV;0.6885577966246069;0.5474245928468408;968.0448;1.976123912829351;3401.332;28.275;11;;1395.866;0.0488692190558412;1395.866;0.0523598775598298;;;965.3016;970.788
LTAW;0.7034905270670542;0.6347195049769914;564.032;0.8556429534012396;1919.708;26.641;4;;;;;;;;564.032;564.032
LTAY;0.6594829200764377;0.518385310070819;848.2584;1.0281139466223663;3001.45;43.39;5;;1195.925;0.0523598775598298;1195.925;0.0523598775598298;;;851.6112;844.9056
LTAY;0.6595047058524742;0.5183690112128585;848.2584;1.0272713016595036;3004.241;21.36;5;L;1197.321;0.0523598775598298;1197.321;0.0523598775598298;;;848.2584;848.2584
LTBA;0.7150904785030212;0.5030560586088226;27.889;1.0218184218373754;2584.499;57.415;5;;707.708;0.0523598775598298;911.017;0.0558505360638185;139.232;;28.395;27.432
LTBA;0.715285900951722;0.5027684840244726;27.889;6.256807797128346;2999.287;41.829;35;L;1150.798;0.0523598775598298;1121.877;0.0523598775598298;;;27.889;27.889
LTBA;0.7152868079609311;0.5028120672798901;27.889;6.256705171768329;3000.601;40.369;35;R;1098.687;0.0523598775598298;1091.294;0.0523598775598298;;;27.889;27.889
LTBF;0.6914865293609382;0.4874000263579518;102.641;3.1791654035950265;2990.223;40.194;18;L;;;;;;;103.632;101.1936
LTBF;0.6914799637845985;0.4873564118936152;102.641;3.179250575662524;3088.2336;21.569;18;R;;;;;;;104.8512;100.8888
LTBG;0.7036890157920491;0.4883034699480988;45.110400000000006;3.1632371797754755;3062.146;42.18;18;;;;;;58.741;;51.816;38.4048
LTBG;0.7036845626694158;0.4883471078191247;45.110400000000006;3.1634979319657237;3008.221;22.078;18;L;1199.311;0.0506145483078355;1199.311;0.0471238898038469;;;45.110400000000006;45.110400000000006
LTBH;0.7004941431470653;0.4611931558413648;7.62;0.7162124391837671;2353.312;43.391;4;;;;;;;;6.096;9.144
LTBI;0.6943658330212072;0.5337559913728203;785.012;1.5629928724427675;3052.243;38.853;8;;;;;;;;786.6888;783.336
LTBI;0.6943422683367864;0.5337563892865378;785.012;1.5634169001845395;3050.983;21.871;8;R;;;1220.691;0.0523598775598298;;;785.012;785.012
LTBJ;0.668328682457947;0.4739782172133461;117.9576;2.9102222086345386;3240.494;43.027;16;L;1315.447;0.0541052068118242;1315.447;0.0523598775598298;;;124.968;110.9472
LTBJ;0.6683219120730761;0.4739422177252514;117.9576;2.910326055725033;3245.709;44.055;16;R;1318.055;0.0541052068118242;1318.055;0.0523598775598298;;;124.968;110.9472
LTBL;0.6721794222395726;0.4714142016575207;4.114;6.205736321622338;2987.693;40.89;35;;1189.046;0.0523598775598298;1189.046;0.0523598775598298;;;3.3528;4.8768
LTBO;0.6751188986462779;0.5143765400265986;878.586;4.729700028570596;2556.252;43.824;27;;;;;;;;873.8616000000001;883.3104000000001
LTBQ;0.7109604618083912;0.5250514649543558;54.2544;1.6811871802530614;2989.204;29.083;9;;966.576;0.0436332312998582;;;223.226;;53.0352;55.473600000000005
LTBR;0.7025964559054017;0.5159612040989799;230.809;1.2988979403449323;2981.498;41.839;7;L;;;;;;;232.2576;228.2952
LTBR;0.7025752787032861;0.5159687722618433;230.809;1.3010547309680844;2985.548;25.0;7;R;;;1187.974;0.0471238898038469;;;232.56240000000005;230.124
LTBS;0.6407664222420338;0.5025244380799317;4.572;0.2659486986562557;3000.433;43.35;1;;1195.417;0.0523598775598298;1195.417;0.0523598775598298;;;3.048;6.096
LTBT;0.6773517271039742;0.485802457397554;77.8;5.567904001151758;2980.719;39.136;31;R;1185.559;0.0523598775598298;1185.559;0.0523598775598298;;;80.1624;74.3712
LTBT;0.6773363547607972;0.485779487633152;77.8;5.5686347705095685;2987.04;25.0;31;L;;;;;;;80.772;75.8952
LTBU;0.7179989351947738;0.487278272562608;164.2872;0.8553192646381648;2999.614;43.56;4;;1195.0;0.0523598775598298;;;;;154.8384;173.73600000000002
LTBU;0.7180179355747873;0.4872564731326694;164.2872;0.8551019362397065;3001.024;19.321;5;L;890.916;0.0523598775598298;;;304.796;461.455;164.2872;164.2872
LTBX;0.7154578757494483;0.5099156463724726;125.653;3.1432920806824605;1400.022;26.804;18;;;;;;;;125.5776;125.5776
LTBX;0.7154569804435839;0.5099138206507094;125.653;0.7825097656584453;792.578;16.764;4;;;;;;;;126.492;124.968
LTBY;0.694812877379542;0.5326422464818275;789.432;4.760617663605049;3060.263;42.9768;27;;1225.332;0.0523598775598298;1225.332;0.0523598775598298;;;786.6888;792.1752
LTCA;0.673656501365847;0.6855904877138042;885.1392000000001;1.3272272520986783;2989.0;42.553;7;;1189.697;0.0523598775598298;1189.697;0.0523598775598298;;;891.2352000000001;879.0432000000001
LTCA;0.6738115121655261;0.6857796371697811;885.1392000000001;5.4841564713899125;1716.9384;29.562;31;;553.668;0.0523598775598298;553.668;0.0523598775598298;;;885.1392000000001;885.1392000000001
LTCB;0.7150061032398813;0.6647292837056842;3.3528;1.7778340894505469;3005.253;45.826;10;;;;;;;;3.3528;3.3528
LTCC;0.6613731155649526;0.7016408524587776;674.674;2.838819218139124;3546.789;44.753;16;;;;;;;;686.1048000000001;663.2448
LTCC;0.6613635305256973;0.7016004291064113;674.674;2.839036511630997;3551.441;20.788;16;R;;;1470.92;0.0523598775598298;;;674.674;674.674
LTCD;0.6930882783659278;0.6898765646080153;1150.772;1.9346917162491828;2992.413;39.491;10;;1191.407;0.0523598775598298;1191.407;0.0523598775598298;;;1155.4968;1146.048
LTCE;0.6973879525960466;0.7185565234948503;1756.5624;1.5364265003131683;3798.059;43.085;8;L;1594.229;0.0523598775598298;1594.229;0.0558505360638185;;;1757.172;1755.9528
LTCE;0.697358577201015;0.718557748444922;1756.5624;1.5367522136581755;3798.715;28.832;8;R;;;;;;;1757.172;1755.9528
LTCF;0.7079481379330106;0.7525033229629264;1789.861;1.1256406762957822;3500.746;45.275;6;R;1445.573;0.0523598775598298;1445.573;0.0523598775598298;;;1790.0904;1789.1760000000002
LTCG;0.7154987613839277;0.6944611626149246;29.718;1.9598484732084085;2640.817;43.847;11;;1015.609;0.0575958653158128;1015.609;0.0610865238198015;;;31.0896;28.346400000000003
LTCI;0.6713976622247014;0.7562920311168762;1659.6360000000002;0.6560525106638493;2751.0;43.216;3;;1070.701;0.0523598775598298;;;;;1651.1016000000002;1668.1704
LTCJ;0.6619855281829677;0.7176205992222287;554.278;0.4453073196111128;3052.039;44.058;2;;1221.219;0.0523598775598298;1221.219;0.0523598775598298;;;551.3832;557.1744
LTCK;0.6762763301722325;0.7271261961742105;1266.7488;2.030454790713458;3550.563;37.309;11;L;;;1470.481;0.0593411945678072;;;1266.444;1267.0536
LTCK;0.6762534852435067;0.72711181666477;1266.7488;2.0309637985365097;3488.231;25.0;11;R;;;1439.316;0.0593411945678072;;;1266.444;1267.0536
LTCL;0.6628465081376674;0.7302232522647423;599.5416;1.1857222395322853;2001.474;28.665;6;;;;;;;;589.4832;609.6
LTCM;0.7333959431705296;0.6123847016370682;6.7056;5.081951628453126;721.853;16.885;28;;56.127;0.0523598775598298;56.127;0.0523598775598298;;;6.7056;6.7056
LTCM;0.7333736658540184;0.6121466243982908;6.7056;4.07537504480037;1852.0;48.079;23;;618.453;0.0523598775598298;618.453;0.0523598775598298;;;3.6576;9.7536
LTCN;0.655174368859414;0.6449554374475219;507.034;4.452031234547688;2350.24;41.135;25;;573.425;0.0523598775598298;870.32;0.0523598775598298;296.896;;525.453;492.8616
LTCO;0.6921709877685213;0.7509249552899584;1654.0;2.873031860268417;3000.511;45.167;16;;;;;;;;1643.4816;1664.5128000000002
LTCP;0.6585362891940333;0.6714115111825185;670.8648000000001;4.001519866705904;2494.777;39.77;22;;942.589;0.0523598775598298;942.589;0.0523598775598298;;;672.099;669.6456000000001
LTCR;0.6496706603850075;0.709157910717284;515.1120000000001;0.6495427816197609;2505.124;43.647;3;;947.762;0.0523598775598298;947.762;0.0523598775598298;;;503.8344;526.3896
LTCS;0.6535928841956584;0.6789047414313498;820.674;0.7298551543478311;4002.885;44.378;4;;;;;;;;815.9496;825.3984
LTCT;0.6976881492375845;0.7658508938914029;938.936;2.254785275597868;2984.308;37.95;12;;;;;;;;945.4896;932.3832
LTCV;0.652126086457645;0.7340843885175178;621.639;2.0187084630481484;2794.562;59.754;11;;;;;;;;621.1824;622.0968
LTDA;0.6346423779852949;0.6333355220561666;79.248;0.7430495816935205;3002.24;44.977;4;;;;;;;;78.6384;79.8576
LTFC;0.6607164701558927;0.5300337192052436;862.736;4.005538836374471;3057.748;45.295;23;;1224.0768;0.0523598775598298;1224.0768;0.0523598775598298;;;864.1080000000001;861.3648000000001
LTFD;0.6903192319154571;0.4714164877108392;12.8016;4.079805214040707;3115.6656000000003;44.634;23;;;;;;355.56;;14.664;11.2776
LTFE;0.6501545995373015;0.4828514434435967;4.495;1.8622494869039603;2986.654;44.37;10;L;1188.527;0.0575958653158128;1188.527;0.0680678408277788;;;3.048;6.4008
LTFG;0.6335395718204202;0.5637331957922814;27.1272;1.424509984742665;2001.37;43.267;8;;;;;;;;15.8496;38.4048
LTFH;0.7200269960830789;0.6382161834734004;3.81;2.331750106820613;2996.688;41.237;13;;1193.544;0.0523598775598298;1193.544;0.0523598775598298;;;2.4384;5.1816
LTFJ;0.7138143516557871;0.5115425751234424;90.982;4.259935933750062;3120.426;44.937;24;;1248.7656;0.0610865238198015;1248.7656;0.0610865238198015;64.532;65.55;92.6592;89.30640000000001
LUBL;0.8349387196690395;0.48486532377932;223.979;2.6724771231193003;2240.456;42.203;15;;;;;;;;232.205;215.753
LUBM;0.8353600283725239;0.4924084102762928;95.25;1.2347341567077696;2510.172;39.601;7;;;;;;;;89.91600000000001;100.584
LUCH;0.8001251314862106;0.4932939165402306;198.4248;2.925111437950377;1702.0;36.211;16;;;;;;;;198.7296;198.12
LUKK;0.8190445360582087;0.5049392359916719;100.8888;4.68309746861432;3576.668;43.717;26;;1483.534;0.0523598775598298;1483.534;0.0523598775598298;;;85.34400000000001;121.6152
LUTR;0.818006601532641;0.5164575429449136;36.088;6.042209442685982;2468.213;42.751;34;;;;;;;;35.214;36.963
LWOH;0.7187252857244746;0.3620220562812903;701.497;0.3071471956495818;2554.362;44.031;1;;972.381;0.0558505360638185;;;;;697.0776000000001;705.9168000000001
LWSK;0.7323294934457607;0.3773788496143258;236.067;2.887969958803312;2960.596;40.132;16;;;;1175.498;0.0575958653158128;;;238.0488;233.279
LXGB;0.6309578139941295;-0.0933716631712228;3.3528;1.5287918367529996;1764.568;46.84;9;;413.0;0.0523598775598298;448.0;0.0523598775598298;135.246;97.814;3.3528;3.3528
LYBE;0.7822290205556426;0.3544632326868996;99.06;2.129023307417389;3393.233;44.645;12;;1391.817;0.0523598775598298;996.0;0.0523598775598298;;395.812;96.6216;102.148
LYBT;0.7841733615681072;0.3536766977074178;83.286;2.188228540836466;2511.959;43.345;12;R;;;;;72.43;;81.265;85.34400000000001
LYBT;0.7843689244569437;0.3534418349872999;83.286;2.190591367577816;2502.145;43.4;12;L;;;;;;;80.772;85.64880000000001
LYKV;0.7647703982025157;0.3592952472016041;209.3976;5.551603324069832;2186.744;27.818;31;;;;;;;;207.264;211.5312
LYNI;0.7563685729413409;0.3814498580453104;196.596;1.9827739663453;2503.275;44.0;11;;727.575;0.0558505360638185;;;219.262;300.078;195.479;197.787
LYPG;0.7393112114623401;0.3360087278760329;31.546;0.0746845585550145;2485.703;39.412;36;;938.052;0.0558505360638185;938.052;0.0558505360638185;;;25.908;37.1856
LYTV;0.7401013978853478;0.3267827706407391;3.6576;5.567878344811755;2495.957;43.189;32;;943.179;0.0558505360638185;943.179;0.0523598775598298;;;4.8768;2.4384
LZIB;0.8407288850583835;0.3004227033428912;132.054;0.7665643503457625;2915.616;55.0;4;;;;1157.162;0.0523598775598298;;;132.8928;131.064
LZIB;0.8406513269934931;0.3005359293011116;132.054;5.478943172914206;3190.404;43.123;31;;1050.8;0.0523598775598298;;;240.656;;132.308;131.9784
LZKZ;0.8493304922641354;0.3707280027055704;227.228;0.2270773713276612;3104.658;43.677;1;;1247.529;0.0523598775598298;1247.529;0.0523598775598298;;;224.9424;229.5144
LZMC;0.8447743801980657;0.2987716578997452;208.512;0.3043286983471212;2500.61;59.722;1;;;;;;;;203.396;213.628
LZPP;0.8486684282065099;0.3111672007533834;164.134;0.2375483869085386;1998.0;28.092;1;;694.196;0.0523598775598298;694.196;0.0523598775598298;;;163.3728;164.8968
